"subject" "activity" "Body Accelerometer [Time] - Jerk-mean-X" "Body Accelerometer [Time] - Jerk-mean-Y" "Body Accelerometer [Time] - Jerk-mean-Z" "Body Accelerometer [Time] - Jerk-std-X" "Body Accelerometer [Time] - Jerk-std-Y" "Body Accelerometer [Time] - Jerk-std-Z" "Body Gyroscope [Time] - Jerk-mean-X" "Body Gyroscope [Time] - Jerk-mean-Y" "Body Gyroscope [Time] - Jerk-mean-Z" "Body Gyroscope [Time] - Jerk-std-X" "Body Gyroscope [Time] - Jerk-std-Y" "Body Gyroscope [Time] - Jerk-std-Z" "Body Accelerometer [Time] - Mag-mean" "Body Accelerometer [Time] - Mag-std" "Gravity Accelerometer [Time] - Mag-mean" "Gravity Accelerometer [Time] - Mag-std" "Body Accelerometer [Time] - JerkMag-mean" "Body Accelerometer [Time] - JerkMag-std" "Body Gyroscope [Time] - Mag-mean" "Body Gyroscope [Time] - Mag-std" "Body Gyroscope [Time] - JerkMag-mean" "Body Gyroscope [Time] - JerkMag-std" "Body Accelerometer [Frequency] - Jerk-mean-X" "Body Accelerometer [Frequency] - Jerk-mean-Y" "Body Accelerometer [Frequency] - Jerk-mean-Z" "Body Accelerometer [Frequency] - Jerk-std-X" "Body Accelerometer [Frequency] - Jerk-std-Y" "Body Accelerometer [Frequency] - Jerk-std-Z" "Body Accelerometer [Frequency] - Jerk-meanFreq-X" "Body Accelerometer [Frequency] - Jerk-meanFreq-Y" "Body Accelerometer [Frequency] - Jerk-meanFreq-Z" "Body Accelerometer [Frequency] - Mag-mean" "Body Accelerometer [Frequency] - Mag-std" "Body Accelerometer [Frequency] - Mag-meanFreq" "Body Accelerometer [Frequency] - JerkMag-mean" "Body Accelerometer [Frequency] - JerkMag-std" "Body Accelerometer [Frequency] - JerkMag-meanFreq" "Body Gyroscope [Frequency] - Mag-mean" "Body Gyroscope [Frequency] - Mag-std" "Body Gyroscope [Frequency] - Mag-meanFreq" "Body Gyroscope [Frequency] - JerkMag-mean" "Body Gyroscope [Frequency] - JerkMag-std" "Body Gyroscope [Frequency] - JerkMag-meanFreq"
4 "STANDING" 0.0721328379857143 -0.00653015693773214 -0.0211889890567857 -0.972586541964286 -0.938354677857143 -0.973054201071429 -0.103057894142857 -0.0461257201357143 -0.0490753497867857 -0.949633878571429 -0.976065174642857 -0.957982019464286 -0.906478051785714 -0.890976683392857 -0.906478051785714 -0.890976683392857 -0.963370738392857 -0.958159482142857 -0.900982100535714 -0.885144317678571 -0.967614073928571 -0.964282784285714 -0.972310894285714 -0.937624242142857 -0.968648411607143 -0.975706723571429 -0.944075308928571 -0.976229505535714 0.2722139805 -0.126450632983929 0.0711056632839286 -0.917614014821429 -0.895340042142857 -0.102971757742857 -0.956139283571429 -0.96003249875 0.201262207319643 -0.914209165714286 -0.887194404285714 -0.286128312085714 -0.964471139464286 -0.9664302175 0.0609850024464286
5 "STANDING" 0.0725189859107143 -0.00221990214464286 -0.0122812220569643 -0.962647080178571 -0.931217140714286 -0.963832118928571 -0.0922249863035714 -0.0399108188821429 -0.0422221341625 -0.941930044107143 -0.961177741607143 -0.944755343035714 -0.906104701071429 -0.87977380125 -0.906104701071429 -0.87977380125 -0.956863566071429 -0.942962047678571 -0.900671630714286 -0.867041711785714 -0.958405900892857 -0.947970723571429 -0.963059235178571 -0.93137020875 -0.958438726607143 -0.965778920714286 -0.936202600714286 -0.96807230125 0.150463078469643 -0.143681804520893 -0.0333637020357143 -0.9046413925 -0.886745170714286 -0.0169422323298214 -0.941825903035714 -0.943601960178571 0.140971600726786 -0.904543921607143 -0.868913993928571 -0.157768871232143 -0.952286438035714 -0.946196462857143 -0.0393135966410714
6 "STANDING" 0.0730699604561404 0.00871883993421053 -0.00481712245438596 -0.973132635789474 -0.949362277017544 -0.967547241754386 -0.103292534210526 -0.0428828304736842 -0.0506432189438596 -0.946423593157895 -0.962422163684211 -0.962758177192982 -0.945022876491228 -0.939310249649123 -0.945022876491228 -0.939310249649123 -0.967102436140351 -0.956099145964912 -0.939404744385965 -0.915891572982456 -0.963406222982456 -0.952536233859649 -0.97348053877193 -0.951405464912281 -0.963743518070175 -0.975235677719298 -0.950681450350877 -0.969895845789474 0.186559227035088 -0.251013912454386 -0.0715339890175439 -0.945949804035088 -0.94456410754386 0.0373542193561403 -0.955914005438597 -0.95538157877193 0.190943682210526 -0.926664297017544 -0.923108761578947 -0.0701196902631579 -0.955425138245614 -0.952088499473684 0.0276252654912281
7 "STANDING" 0.0751915112830189 0.00694700354075472 -0.0108420294035849 -0.976403544716981 -0.965810609622642 -0.972060053207547 -0.0901539662169811 -0.0412797611886792 -0.0545390015471698 -0.96598339754717 -0.976837757358491 -0.978166790943396 -0.942724659245283 -0.933590156792453 -0.942724659245283 -0.933590156792453 -0.973381306226415 -0.968566356037736 -0.943425564528302 -0.918438958867924 -0.977377083018868 -0.97210793 -0.976323086226415 -0.967165093018868 -0.968229643018868 -0.978729082830189 -0.966850290188679 -0.974533710754717 0.098774853689 -0.188479735466038 -0.0891602062907547 -0.945611450377358 -0.93728796509434 -0.0288451773293208 -0.967417888301887 -0.969092161886792 0.256759439860377 -0.93870498490566 -0.919848139056604 -0.187181670020755 -0.973671168679245 -0.971899418301887 0.0954707400377358
8 "STANDING" 0.0753739045185185 0.00814951727462963 0.00322153267648148 -0.989198879814815 -0.976442140740741 -0.982610899259259 -0.097757576 -0.0485190684259259 -0.0478483225666667 -0.981573085740741 -0.985508765185185 -0.989270900740741 -0.953762884074074 -0.937187185222222 -0.953762884074074 -0.937187185222222 -0.984920797777778 -0.979932239074074 -0.952848496851852 -0.95322478962963 -0.987580587777778 -0.982460332222222 -0.989029238518519 -0.976177675 -0.979477193333333 -0.990414086851852 -0.97858173 -0.984465744444444 0.267296230824074 -0.0598195579537037 0.0692831244296296 -0.953746070740741 -0.938628186322222 0.110646845581481 -0.979745872037037 -0.979135440925926 0.308060633885185 -0.964564224074074 -0.954119826296296 -0.108780315687387 -0.983709233333333 -0.981832336296296 0.179173689962963
9 "STANDING" 0.0760032053555556 0.0130699796066667 -0.004700785502 -0.969973398888889 -0.963849332888889 -0.970584264666667 -0.095897704 -0.0419199574333333 -0.0575743131488889 -0.949105691555556 -0.975036530444444 -0.969726483555556 -0.945167482444444 -0.936105010444444 -0.945167482444444 -0.936105010444444 -0.969524578888889 -0.963764177777778 -0.921030223111111 -0.908291403111111 -0.969824044222222 -0.965287050888889 -0.971313768666667 -0.962624298888889 -0.967129200444444 -0.971278823333333 -0.968234579555556 -0.972588748666667 -0.0235041479111111 -0.0981894026 -0.128067958244444 -0.946330171777778 -0.940265546444444 0.0235738706622222 -0.963242884 -0.963593159555556 0.200537688288889 -0.929769067777778 -0.910909659555556 -0.174953568622222 -0.967491628 -0.964770799111111 0.0243650848444444
10 "STANDING" 0.0809784390227273 0.0119007630575 -0.00485841031477273 -0.964311490454545 -0.941328663409091 -0.9764306 -0.104753833181818 -0.0371593000727273 -0.0584162547045455 -0.950367548409091 -0.976445016590909 -0.969051030681818 -0.951988907954545 -0.937264537954545 -0.951988907954545 -0.937264537954545 -0.965163818409091 -0.952058214545455 -0.929787259772727 -0.920486810227273 -0.971637661590909 -0.964409410454545 -0.963565166136364 -0.942187760454545 -0.972241512272727 -0.968612135909091 -0.944847393636364 -0.979428729090909 0.253301389636364 -0.187095243409091 0.00562873853409091 -0.9401101675 -0.945048242954545 0.0902454673818182 -0.951633690454545 -0.952105964545455 0.197319524797727 -0.937786743409091 -0.922961550454545 -0.226492596295455 -0.965614081363636 -0.965055815454545 0.0133897488363636
11 "STANDING" 0.0760097721914894 0.0124130965551064 -0.00074591623212766 -0.992527404255319 -0.979428279574468 -0.990132989574468 -0.099519355893617 -0.0395992140851064 -0.0524732752340426 -0.986690403617021 -0.995571631276596 -0.990663218510638 -0.984853836595745 -0.98030536893617 -0.984853836595745 -0.98030536893617 -0.989242377234043 -0.988853960638298 -0.979978011489362 -0.977071437446808 -0.993428183617021 -0.992579166595745 -0.992385450851064 -0.979287024255319 -0.988460788085106 -0.993414564042553 -0.981185823617021 -0.990378149574468 0.312171839674468 -0.0305094144893617 0.120740566368085 -0.982255413617021 -0.981503969574468 0.233078227234043 -0.988636595319149 -0.98802123106383 0.333098929765957 -0.982576519787234 -0.977437710851064 -0.0478486176276596 -0.992981019787234 -0.992277468510638 0.223297408893617
12 "STANDING" 0.0744631761967213 0.0100480041062295 -0.00788131384131148 -0.972440195081967 -0.953203115409836 -0.975556976885246 -0.0976380412377049 -0.0409520826508197 -0.0482863736885246 -0.955415641803279 -0.971195487377049 -0.973689389672131 -0.941459935081967 -0.935232945245902 -0.941459935081967 -0.935232945245902 -0.968790683278689 -0.962678857213115 -0.888101372786885 -0.852271618032787 -0.969289973606557 -0.961923171967213 -0.971971634098361 -0.95329178 -0.971122527868852 -0.975581439016393 -0.95666634442623 -0.978792832786885 0.230672593114754 -0.174967084639344 0.0113820599131148 -0.945217802786885 -0.939741929016393 0.0468988697540984 -0.960859009508197 -0.964145595245902 0.176598692655738 -0.902356765573771 -0.850033171967213 -0.261496565898361 -0.963059791967213 -0.962909739016393 0.0162815453606557
13 "STANDING" 0.0758630962280702 0.00762035230350877 -0.000704979340543859 -0.987636104210526 -0.977704172105263 -0.986926242631579 -0.0981199986666667 -0.0412872577807018 -0.053926078122807 -0.978465124561404 -0.980982661403509 -0.985177042982456 -0.971564243157895 -0.968519673859649 -0.971564243157895 -0.968519673859649 -0.98680002754386 -0.981865616666667 -0.95782537245614 -0.944980198421053 -0.983637634912281 -0.976197659649123 -0.988198276666667 -0.977752775438597 -0.98460855877193 -0.988185112807018 -0.979412252631579 -0.987871530526316 0.237964693460702 -0.047896000245614 0.106886230594386 -0.972393559473684 -0.970445378947368 0.0936059842982456 -0.981977536491228 -0.980621262631579 0.298745382305263 -0.957488799473684 -0.946857485438596 -0.116504835842105 -0.977197403859649 -0.976467330175439 0.175957474047544
14 "STANDING" 0.0737933748485 0.00579566182983333 -0.00720777760485 -0.978248526 -0.966362425833333 -0.970766734 -0.100718458866667 -0.04500967927 -0.0509036177765 -0.969948875166667 -0.9706929555 -0.974687865833333 -0.943456847333333 -0.936735577166667 -0.943456847333333 -0.936735577166667 -0.972965788166667 -0.970437182833333 -0.943530016833333 -0.931426203833333 -0.974873328 -0.966834217 -0.97818164 -0.967249904833333 -0.966718434333333 -0.980396601666667 -0.967830182166667 -0.973594305166667 0.0237594244966667 -0.212196767033333 -0.0690826053566667 -0.949715059833333 -0.939799869833333 -0.0374702781666667 -0.970214125833333 -0.969677515666667 0.214251895888333 -0.944405563833333 -0.934815560833333 -0.191031011271667 -0.969175636833333 -0.966019259166667 0.0125408702516667
15 "STANDING" 0.0752280703207547 0.00617255520183019 -0.00658737093471698 -0.985459068490566 -0.967720399622641 -0.985301940754717 -0.101358786226415 -0.0438507492018868 -0.052278397190566 -0.971514312075472 -0.988107413962264 -0.981293117924528 -0.961207616226415 -0.948600432641509 -0.961207616226415 -0.948600432641509 -0.981495125660377 -0.979994800566038 -0.946961381132076 -0.931286778679245 -0.984407077924528 -0.98143282754717 -0.985353492641509 -0.967884709433962 -0.982632302830189 -0.986934133584906 -0.969934103584906 -0.986654459433962 0.267947792641509 -0.173615099864151 0.0650475083622642 -0.960337344339623 -0.950204045849057 0.0328961071132075 -0.979078785660377 -0.980184086603774 0.293685314135849 -0.956733900188679 -0.928838303773585 -0.199913549754717 -0.983188091886792 -0.980329709433962 0.0570238664471698
16 "STANDING" 0.0736438905641026 0.0120767950358846 -0.00476310557910256 -0.991026497435897 -0.98262195474359 -0.988073825641026 -0.100107332602564 -0.0424982241410256 -0.0544335294410256 -0.987102322692308 -0.992589441153846 -0.992698522948718 -0.969948825128205 -0.95729449448718 -0.969948825128205 -0.95729449448718 -0.989205231794872 -0.986761550641026 -0.972528178205128 -0.964105768461539 -0.992848576025641 -0.990809427435897 -0.991038638974359 -0.982425403974359 -0.986091891538462 -0.991847149615385 -0.984236462179487 -0.98865796025641 0.267452462051282 -0.0110757034462821 -0.00527777880897436 -0.971082558076923 -0.957173571923077 0.0924921398371795 -0.986502687948718 -0.985912716923077 0.344673907153846 -0.975448632179487 -0.963574736025641 -0.0835937870487179 -0.99117243 -0.990672800769231 0.211078134223077
17 "STANDING" 0.0740864955641026 0.00657853452564103 -0.00403599594166667 -0.992094005512821 -0.98666125974359 -0.991217027307692 -0.101289168653846 -0.0404518753974359 -0.0546331330897436 -0.989257196282051 -0.993699908589744 -0.992327099487179 -0.977635981410256 -0.975377309871795 -0.977635981410256 -0.975377309871795 -0.991742753589744 -0.990363248205128 -0.978184576538462 -0.977680837435897 -0.993672973717949 -0.992372117307692 -0.992129225769231 -0.986278342435897 -0.989563633076923 -0.992775377692308 -0.988200349487179 -0.991450377692308 0.257118196283333 0.0739987319439744 0.0847226210125641 -0.980967748205128 -0.975504840641026 0.119058407512821 -0.990162798846154 -0.989472086666667 0.426849040797436 -0.984291131538461 -0.977263418717949 -0.115635141833333 -0.992723939358974 -0.992177303589744 0.314617814282051
18 "STANDING" 0.0753539482328767 0.0104698718417123 -0.00181640480191781 -0.989436673835616 -0.975277836849315 -0.988455249452055 -0.0987174024657534 -0.0406573412739726 -0.0532384453013699 -0.981970965890411 -0.991151973150685 -0.986259015753425 -0.972607495342466 -0.972285545479452 -0.972607495342466 -0.972285545479452 -0.98596529369863 -0.986015285890411 -0.963006793150685 -0.959797118082192 -0.988685954931507 -0.988519665753425 -0.989544971232877 -0.975243689589041 -0.986265653561644 -0.990287933424657 -0.977179032191781 -0.989275839041096 0.200295939657534 -0.157432016482192 0.00408966055068493 -0.976797646027397 -0.973264853561644 0.0447928488520548 -0.984987073150685 -0.986277356712329 0.361013970013699 -0.972352593013699 -0.95911345739726 -0.212559690808219 -0.988960668767123 -0.988407465205479 0.098540152739726
19 "STANDING" 0.0754120366712329 0.00991338273931507 0.00129216333878082 -0.984792035205479 -0.970543276575342 -0.986142491917808 -0.0990467890520548 -0.0422918533780822 -0.0523769867072603 -0.97512668739726 -0.988096672191781 -0.983453911232877 -0.960505683561644 -0.962549342465753 -0.960505683561644 -0.962549342465753 -0.983068923561644 -0.979640838082192 -0.94174504109589 -0.937951031506849 -0.985801637671233 -0.983069427945205 -0.985039596164384 -0.970011345890411 -0.983463295479452 -0.985913722328767 -0.973588517808219 -0.987524587534247 0.199135943480822 -0.11251381169863 0.0286308635315068 -0.968910788767123 -0.964259110821918 0.00178112668493151 -0.979135412739726 -0.979179149452055 0.29073713539726 -0.958578129589041 -0.936723548493151 -0.24702361689726 -0.984536610136986 -0.982228582191781 0.0645676883
20 "STANDING" 0.0763556159315068 0.0116930221630137 -0.00613681937487671 -0.959528332191781 -0.935605650958904 -0.958936310958904 -0.102049132684932 -0.0432152397506849 -0.051815224739726 -0.921644239863014 -0.947633070684932 -0.948669854794521 -0.92240685739726 -0.910672094794521 -0.92240685739726 -0.910672094794521 -0.956624899041096 -0.938454372328767 -0.883675028630137 -0.843683410273973 -0.94793650109589 -0.926328788356164 -0.959710489315069 -0.935717554109589 -0.952741107945206 -0.963098911506849 -0.94047417890411 -0.963973097671233 0.0982414306372603 -0.316121168630137 -0.0782931602976712 -0.921225595205479 -0.918651880273973 -0.0784367685864384 -0.940007897123288 -0.936025033013699 -0.00613414861917808 -0.879437674794521 -0.849127347123288 -0.305415318547945 -0.929600007123288 -0.927225720410959 -0.133751440545753
21 "STANDING" 0.0754543858764045 0.0100621171270225 -0.00332093673865168 -0.97706335011236 -0.963921458202247 -0.977915677191011 -0.103199796370787 -0.0404300756516854 -0.0538211740234831 -0.971866494606742 -0.976815894044944 -0.975427259325843 -0.958774298089888 -0.956919898202247 -0.958774298089888 -0.956919898202247 -0.974765161910112 -0.97160651494382 -0.949837151797753 -0.945614401797753 -0.976857084157303 -0.976153687752809 -0.976803010674157 -0.964503015505618 -0.974780645393258 -0.979530485393258 -0.966024075955056 -0.979723339662921 0.156072448511236 -0.11577347441236 -0.0494048593741573 -0.962291334157303 -0.960041844382022 0.0947666458898876 -0.970634296404494 -0.97192611741573 0.29194637176382 -0.956723022359551 -0.947763172921348 -0.141992346874157 -0.976126760674157 -0.977706619550562 0.149979231510112
22 "STANDING" 0.0752322891746032 0.0107286964173016 -0.00626291653857143 -0.975639080634921 -0.952303493968254 -0.981478064920635 -0.0975013472380952 -0.0420998733444444 -0.0513179245555556 -0.949716028730159 -0.984900134285714 -0.979753572380952 -0.954807661269841 -0.939866315079365 -0.954807661269841 -0.939866315079365 -0.975876006507936 -0.958825095396825 -0.931624303968254 -0.900776555555556 -0.978603529206349 -0.966086148412698 -0.974969214761905 -0.952141454126984 -0.977567430952381 -0.978773000952381 -0.956169964285714 -0.984305238253968 0.227103206142857 -0.243211290984127 -0.0266151295539683 -0.949044483015873 -0.943739135238095 -0.0729359541825397 -0.959743877936508 -0.95665395968254 0.106970242863492 -0.932065270793651 -0.900222411269841 -0.382818529412698 -0.968377798253968 -0.965344726666667 -0.182923596577778
23 "STANDING" 0.0750206478676471 0.0105861517936765 -0.00529260911370588 -0.983141958970588 -0.975219983676471 -0.973595215441176 -0.0981481050441177 -0.0416774165735294 -0.0548226277867647 -0.972770702058824 -0.972509523235294 -0.984654516470588 -0.957212267058824 -0.9516698575 -0.957212267058824 -0.9516698575 -0.978671485441176 -0.974811528235294 -0.938430293382353 -0.923796565588235 -0.9763992525 -0.972387365294118 -0.983283252058823 -0.975176561617647 -0.969610229705882 -0.984531642205882 -0.977157997794118 -0.976241315882353 0.201179907463235 -0.0878295931260294 -0.0988283243558824 -0.957986177058823 -0.955291356470588 0.0611889890617647 -0.973798155735294 -0.9750536875 0.261655799526471 -0.944583829705882 -0.924805421470588 -0.121999620029412 -0.972598810882353 -0.973849691470588 0.128376237985294
24 "STANDING" 0.0746177416521739 0.0109839689101449 -0.00358774904913043 -0.980573836811594 -0.967745638695652 -0.977716354927536 -0.0991947719855072 -0.0431738608 -0.0517180379565217 -0.975856809130435 -0.981983572028985 -0.983276883478261 -0.950061017681159 -0.94790101173913 -0.950061017681159 -0.94790101173913 -0.977620953913043 -0.973108343043478 -0.954518594057971 -0.95310477884058 -0.982387268985507 -0.979995718695652 -0.98116164057971 -0.967720592463768 -0.974170468405797 -0.981721691014493 -0.970228184202899 -0.979936740869565 0.207088443601449 -0.131947804072174 0.081477374984058 -0.960066088115942 -0.949522556376812 -0.0499986378695652 -0.972251355217391 -0.973195509565217 0.293291552663768 -0.963922314202899 -0.954407176956522 -0.221536877376812 -0.981119237826087 -0.9797551 0.144869050927536
25 "STANDING" 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.988312658378378 -0.972272410540541 -0.987062685135135 -0.100473697756757 -0.0418294632148649 -0.0556979055540541 -0.977909693918919 -0.98724214 -0.980722294459459 -0.972663592162162 -0.968075629324324 -0.972663592162162 -0.968075629324324 -0.984647071216216 -0.982637080945946 -0.967077442837838 -0.959884274324324 -0.985091991216216 -0.983230809594595 -0.988404654864865 -0.972554452972973 -0.984832251216216 -0.989339890810811 -0.974029503513513 -0.987898048378378 0.186395511032432 -0.108166388858784 0.0868078890175676 -0.972355393243243 -0.970203660405405 0.153959874551081 -0.982294170810811 -0.982083315 0.308447500314865 -0.968972499594595 -0.961090396891892 -0.169383482278649 -0.98401783027027 -0.983098935945946 0.0811606181486487
26 "STANDING" 0.0753578207972973 0.0081732226404054 -0.00219497782824324 -0.990498355 -0.975935485405405 -0.986693448648649 -0.100355997108108 -0.0409011992972973 -0.0532541948283784 -0.978472409324324 -0.989766989864865 -0.985992503243243 -0.968511694324324 -0.962697299189189 -0.968511694324324 -0.962697299189189 -0.986985213648649 -0.982626252972973 -0.968673955540541 -0.962653585540541 -0.98854482527027 -0.984253792432432 -0.990586982162162 -0.976267058648649 -0.984563921216216 -0.991275662027027 -0.977354949459459 -0.987428086216216 0.267659898704054 -0.0854585422074324 0.0492957974902703 -0.970605250405405 -0.963909299324324 0.0663748187851351 -0.98287688945946 -0.981129312702703 0.221668476393243 -0.972333108648649 -0.962967605810811 -0.144605013921622 -0.985762255540541 -0.983313996081081 0.104516777617568
27 "STANDING" 0.074969980825 0.0122433312349875 -0.00137950299425 -0.987628362 -0.975829725 -0.987354788 -0.0987605078625 -0.0417471753375 -0.051403918985 -0.9826424495 -0.990798007875 -0.9889703575 -0.972753287375 -0.9663601145 -0.972753287375 -0.9663601145 -0.985347620125 -0.98415908975 -0.968702956625 -0.965693334 -0.989532103875 -0.988819784 -0.987771749375 -0.97586868 -0.9851113755 -0.98860681 -0.977605582 -0.98820826225 0.29614372759125 -0.03292309817125 0.055479501535 -0.973186182375 -0.967529105125 0.17782530310375 -0.984151646 -0.983022277625 0.3290143599625 -0.975525565625 -0.96540017025 -0.16571391208 -0.98941848275 -0.988579092 0.21289531030875
28 "STANDING" 0.0753131601898734 0.00907363218518987 -0.00267810077607595 -0.968604559620253 -0.933768175063291 -0.969765362025316 -0.102248409070886 -0.0431364662518987 -0.0525896252375949 -0.928343397721519 -0.972977006708861 -0.956497163670886 -0.92547165164557 -0.917658334177215 -0.92547165164557 -0.917658334177215 -0.959551987468354 -0.954068391518987 -0.894242469620253 -0.876917545696203 -0.959681019113924 -0.956266480126582 -0.968513715189873 -0.93516897835443 -0.964751238734177 -0.971672796708861 -0.936991280253165 -0.973572051898734 0.146890848677215 -0.350627823255696 -0.119606462673418 -0.929146479367089 -0.923857158227848 -0.0886594278246835 -0.952727765189873 -0.954963155316456 0.133307643270886 -0.909652436329114 -0.878459662025316 -0.317383910594937 -0.958758576835443 -0.955983424556962 -0.112442882634177
29 "STANDING" 0.0753052530307692 0.0115104978664615 0.000332894985246154 -0.993652820615385 -0.983338157846154 -0.990593859692308 -0.0988701505538462 -0.0405110578461538 -0.0544926306307692 -0.983293061692308 -0.995533113076923 -0.990685705384615 -0.984745318923077 -0.981745712923077 -0.984745318923077 -0.981745712923077 -0.990785419538462 -0.990495689538462 -0.980657340461539 -0.975358665384615 -0.992144698923077 -0.991453632153846 -0.993736906 -0.983194980615385 -0.988541579384615 -0.994123423538462 -0.984782782307692 -0.991316374615385 0.303254910076923 -0.0558737239646154 0.148596745 -0.984548094769231 -0.982247716 0.179958311861538 -0.989793892615385 -0.990327934615385 0.388020547984615 -0.980879722923077 -0.975938728769231 -0.0723347010092308 -0.991672052 -0.991516778307692 0.219867066
30 "STANDING" 0.0752414472033898 0.0120860416340678 0.00190841458130508 -0.968430745254237 -0.957318881355932 -0.968897316101695 -0.0997160228220339 -0.0437759700423729 -0.0520307176474576 -0.960119074237288 -0.968135006271186 -0.970845670677966 -0.930573574915254 -0.916570441355932 -0.930573574915254 -0.916570441355932 -0.971225190169491 -0.950762271186441 -0.913890564915254 -0.887247636779661 -0.972995273898305 -0.955995671864407 -0.967857589322034 -0.957434887457627 -0.962892627966102 -0.972216728644068 -0.960442360508475 -0.973954338305085 0.0608341046813559 -0.265980374040678 -0.0606641528305085 -0.932047450677966 -0.921733233050847 -0.111500209335424 -0.953357615932203 -0.946639846949153 0.0494752816016949 -0.917449417288136 -0.888872227966102 -0.318309078220339 -0.959242165084746 -0.955008564237288 -0.131720538194746
1 "WALKING" 0.0740416333157895 0.0282721095884211 -0.00416840617789474 -0.113615602435789 0.0670025007684211 -0.502699788526316 -0.0899975423705263 -0.0398428709463158 -0.0461309295021053 -0.207421854757895 -0.304468510631579 -0.404255452631579 -0.136971176556842 -0.219688645631579 -0.136971176556842 -0.219688645631579 -0.141428809031579 -0.0744717500625263 -0.160979552536842 -0.186978364526316 -0.298703679084211 -0.325324878894737 -0.170546964549579 -0.0352255241130632 -0.468999224631579 -0.133586606326316 0.106739857136 -0.534713440421053 -0.209261973376842 -0.386237143210526 -0.185530281244211 -0.128623450629474 -0.398032586842105 0.1906437244 -0.0571194000343158 -0.103492403002105 0.0938221807027368 -0.199252568986316 -0.321017953894737 0.268844367525895 -0.319308593778947 -0.381601911789474 0.190663448793684
2 "WALKING" 0.0618080696279661 0.0182492679288136 0.00789533706610169 -0.277530462620339 -0.0166022362847458 -0.586090418983051 -0.0818833429152542 -0.0538299449067797 -0.0514939156830508 -0.389549831525424 -0.634140436101695 -0.435492677288136 -0.290407593728814 -0.422544169322034 -0.290407593728814 -0.422544169322034 -0.281424153881356 -0.164150985127119 -0.446549092881356 -0.553019916271186 -0.547911950338983 -0.557798151355932 -0.304615322881356 -0.0787640836610169 -0.554956709661017 -0.31431306340678 -0.0153329520084746 -0.615898188474576 -0.0727101584479661 -0.263574018186441 -0.254846438755932 -0.324289427932203 -0.577105211694915 0.393206208305085 -0.169064352813559 -0.164091969449153 0.20750092670339 -0.530704814745763 -0.651792839661017 0.305283825254237 -0.583249293389831 -0.558104554745763 0.126344614439492
3 "WALKING" 0.0814745882660345 0.0100591485 -0.00562264594827586 -0.26867964387931 -0.0449619594258621 -0.52948611637931 -0.0952398165017241 -0.0387874651724138 -0.0503616100815517 -0.385922986034483 -0.639087984137931 -0.536664080344828 -0.254690333275862 -0.328428936551724 -0.254690333275862 -0.328428936551724 -0.280009317413793 -0.139916355325862 -0.466411754137931 -0.561510683275862 -0.566135217931034 -0.567371560862069 -0.304694442551724 -0.140508590224138 -0.514137255344828 -0.296596633103448 -0.00561498755362069 -0.543529108103448 -0.216042668103448 -0.258667984862069 -0.346946648103448 -0.290031535172414 -0.456373080862069 0.113494312836207 -0.186764516965517 -0.0898519904044828 -0.11716398312069 -0.569755772241379 -0.632643292931034 0.180946463034483 -0.607751646034483 -0.549087007931034 0.0457622957586207
4 "WALKING" 0.0783529082183333 0.00295602428666667 -0.000767679338333334 -0.297042612533333 -0.221165131581667 -0.7513913825 -0.115321556475 -0.0393474489133333 -0.0551166852766667 -0.492341066833333 -0.807419937 -0.640454132833333 -0.312050574166667 -0.527679103166667 -0.312050574166667 -0.527679103166667 -0.366700879833333 -0.316918956 -0.49779220106 -0.553116111166667 -0.6813040365 -0.7301463685 -0.358883413666667 -0.279553391533333 -0.728991595666667 -0.29732607245 -0.2099000063 -0.772359087333333 -0.1352803947515 -0.385880862833333 -0.325737503675 -0.450804558333333 -0.651172628166667 0.382096409966667 -0.318587811 -0.320458701 0.111486484954333 -0.609285588016667 -0.593937200833333 0.0697301245295 -0.724327420666667 -0.757768081166667 0.26535537398
5 "WALKING" 0.0845888833571429 -0.0163194101232143 8.32159351785732e-05 -0.302891024625 -0.0910397428607143 -0.612895318571429 -0.0888408355267857 -0.0449559531089286 -0.0482679596035714 -0.357681403285714 -0.57143812375 -0.157682543983929 -0.158338674394643 -0.377178733392857 -0.158338674394643 -0.377178733392857 -0.288333024071429 -0.282242276785714 -0.355933083571429 -0.492176823571429 -0.444532485357143 -0.48919974625 -0.344954806428571 -0.181055554206071 -0.590496615535714 -0.3213903195 -0.0545213604089286 -0.633429995714286 -0.359372577678571 -0.534049822678571 -0.3441509245 -0.304992488892857 -0.519636926071429 0.149852522225 -0.269481661080357 -0.305685376071429 -0.00497287788214286 -0.484262828928571 -0.589741506785714 0.250620609769643 -0.548053574821429 -0.455665300892857 0.0527330125375
